age_group,employment_status,credit_score,diff_income_to_expenses,debt_to_income_ratio,loan_approval_status
Middle Age,Employed,837,572.75,0.133274793892385,1
Middle Age,Employed,719,3485.666666666667,0.2378434448211304,1
Middle Adult,Employed,770,5728.916666666666,0.2671065517821283,1
Middle Adult,Employed,735,7601.833333333334,0.0748479172537254,1
Middle Age,Self-Employed,395,3230.5,0.12076666233034127,0
Middle Adult,Self-Employed,579,3488.5,0.2749502683631723,1
Middle Age,Employed,576,842.0,0.4058606773118091,0
Middle Adult,Employed,751,5799.0,0.1868876275424015,1
Middle Adult,Unemployed,418,3643.916666666667,0.4084151026013574,0
Middle Adult,Self-Employed,746,7646.083333333334,0.12922404523223144,1
Middle Age,Unemployed,547,200.0,0.16149167733674777,1
Middle Adult,Employed,766,6612.833333333334,0.06113927825827617,1
Middle Adult,Employed,849,3863.333333333333,0.21885502770460533,0
Young Adult,Self-Employed,561,957.9166666666665,0.6139245292531068,0
Early Retirement,Self-Employed,356,1196.8333333333335,0.2610472901543449,1
Middle Age,Employed,424,627.8333333333335,0.34556818766397446,0
Middle Adult,Employed,391,382.83333333333326,0.6803417105393861,0
Middle Age,Self-Employed,766,9986.166666666666,0.14961486809811217,1
Middle Adult,Self-Employed,329,3684.0,0.441177612172023,0
Middle Age,Self-Employed,504,1778.3333333333335,0.41736872475476056,0
Middle Age,Self-Employed,596,3568.083333333333,0.15122778846590823,1
Middle Adult,Unemployed,741,4286.0,0.01104586129753915,1
Middle Age,Self-Employed,834,3911.333333333333,0.10622374726379932,1
Middle Adult,Employed,714,5202.833333333334,0.19450848515314878,1
Middle Adult,Self-Employed,759,8548.333333333334,0.02477046361483308,1
Middle Age,Employed,717,5907.0,0.16021222275410882,0
Middle Adult,Self-Employed,741,6168.416666666666,0.18466508380627908,1
Early Retirement,Self-Employed,574,-320.75,0.6030826716487623,0
Middle Adult,Unemployed,715,9026.583333333334,0.10992484179915489,0
Middle Age,Employed,772,8678.916666666666,0.007584916411911014,1
Middle Adult,Self-Employed,843,3200.416666666667,0.22514512027024403,1
Middle Adult,Self-Employed,833,6150.666666666666,0.24589155853415087,0
Middle Age,Self-Employed,818,3555.5,0.015131988744979273,1
Early Retirement,Unemployed,577,1705.083333333333,0.3949489361065837,0
Middle Age,Employed,702,4458.916666666667,0.26601582890114694,1
Middle Age,Self-Employed,738,9464.583333333334,0.13211490151818545,1
Middle Age,Unemployed,779,10119.416666666666,0.06888479249752931,1
Middle Age,Self-Employed,769,1333.75,0.4139927298837679,1
Middle Age,Employed,759,4642.083333333334,0.10713572897593655,0
Middle Adult,Employed,705,1523.666666666667,0.030223767765346236,1
Early Retirement,Unemployed,572,-2572.8333333333335,0.9921248669741043,0
Middle Adult,Unemployed,762,5712.583333333334,0.17893290625736746,0
Middle Adult,Unemployed,818,5909.333333333334,0.06278840428699017,1
Middle Adult,Employed,723,7435.416666666666,0.055743438436472045,1
Middle Adult,Employed,825,6494.333333333333,0.07622785236311604,1
Middle Age,Self-Employed,770,8407.416666666666,0.07060278728503258,1
Middle Age,Employed,760,9681.083333333334,0.22585720016675975,1
Middle Adult,Self-Employed,412,-697.9166666666665,0.769162238696745,0
Middle Adult,Self-Employed,710,4179.916666666667,0.4042471427148123,1
Middle Age,Employed,771,8585.25,0.010446688996788963,1
Early Retirement,Employed,335,-265.9166666666665,0.4178660869086606,0
Middle Adult,Employed,806,4835.833333333333,0.35759684137034453,0
Middle Adult,Self-Employed,745,3187.25,0.05880878057342009,1
Middle Adult,Employed,791,3949.666666666666,0.2853172134971233,0
Early Retirement,Unemployed,422,-1074.0833333333335,0.14003422014962927,0
Middle Adult,Unemployed,441,-588.0833333333335,0.13578676448835902,0
Middle Adult,Employed,723,3952.416666666667,0.016654866292685585,1
Middle Adult,Employed,838,8327.583333333334,0.16777914793746768,1
Middle Adult,Employed,797,5111.833333333333,0.3119508861748053,1
Middle Age,Employed,726,4177.833333333333,0.22415430267062314,1
Middle Adult,Employed,797,4911.583333333333,0.27847043783147474,1
Middle Adult,Employed,712,66.16666666666697,0.4633591176579444,1
Middle Adult,Self-Employed,459,625.6666666666665,0.18183839410494218,0
Middle Age,Self-Employed,839,4272.0,0.21848668688911357,1
Middle Age,Self-Employed,826,1246.583333333333,0.015916280365278635,1
Middle Age,Employed,491,4176.083333333333,0.3489806464518495,1
Young Adult,Employed,434,2986.666666666667,0.43982418416392616,0
Middle Adult,Self-Employed,409,271.0833333333335,0.3242566420080021,0
Middle Adult,Self-Employed,704,2161.5,0.10733711930606475,0
Middle Adult,Self-Employed,785,6521.75,0.009935662513233978,1
Middle Age,Employed,726,6206.916666666667,0.2392402369779709,1
Middle Age,Employed,830,2323.25,0.1625750136388434,1
Middle Adult,Unemployed,782,3105.25,0.13111986494091166,1
Middle Adult,Employed,763,9662.5,0.07219776932609717,1
Middle Age,Employed,774,6106.333333333333,0.01937843609432505,1
Middle Age,Employed,769,4186.833333333333,0.2909174097167543,1
Middle Adult,Employed,829,6393.333333333334,0.07830038828097423,1
Middle Adult,Self-Employed,769,4554.083333333333,0.0837651021625478,0
Middle Adult,Employed,783,8775.333333333334,0.22372606399898212,1
Middle Adult,Employed,733,7095.583333333334,0.07325847786130542,1
Middle Adult,Employed,754,3950.5,0.35728037288479075,1
Middle Age,Self-Employed,392,4767.5,0.13098621680266495,1
Young Adult,Employed,445,-220.41666666666652,0.34738639788366876,1
Middle Age,Unemployed,770,11159.333333333334,0.17651755045083728,0
Middle Age,Self-Employed,726,3201.416666666667,0.2896025996554968,1
Middle Adult,Employed,716,1555.083333333333,0.33620646370650553,0
Middle Age,Self-Employed,723,6727.833333333334,0.20326707173043812,1
Middle Adult,Self-Employed,745,1138.25,0.0656101778264249,1
Middle Adult,Self-Employed,816,8327.5,0.1133997692810185,0
Middle Adult,Self-Employed,833,792.5,0.047984099943214086,1
Middle Adult,Employed,772,7629.916666666666,0.18766265643598312,0
Middle Adult,Unemployed,717,4409.416666666666,0.00610639713455036,1
Middle Adult,Unemployed,773,3586.333333333333,0.08237676056338028,1
Middle Adult,Unemployed,597,520.25,0.5234592227695676,0
Middle Age,Self-Employed,844,3003.416666666667,0.48958213611361956,0
Middle Adult,Employed,802,5044.166666666666,0.15260726195577248,1
Middle Adult,Unemployed,726,4844.833333333334,0.23263309783932687,1
Middle Age,Employed,716,7808.916666666666,0.20160763461045458,1
Middle Adult,Self-Employed,702,6442.75,0.02335225944609074,1
Middle Adult,Employed,763,1987.166666666667,0.28289659783475196,0
Middle Age,Unemployed,385,920.666666666667,0.17528652882566376,0
Middle Age,Self-Employed,834,5327.333333333333,0.004766830686647282,1
Middle Age,Employed,817,8431.583333333334,0.1266085369142367,1
Middle Adult,Employed,535,2298.5,0.017464920174649203,0
Middle Adult,Employed,747,6351.166666666666,0.09823753910664854,1
Middle Adult,Employed,788,174.16666666666697,0.5393614197413826,1
Middle Adult,Employed,839,7105.916666666666,0.18569535137085638,1
Middle Age,Employed,755,4475.5,0.28848255263349604,1
Middle Adult,Employed,700,8971.583333333334,0.02050031669924469,1
Middle Adult,Employed,736,6863.5,0.19035675645295003,1
Middle Age,Unemployed,745,6751.25,0.1557194306293946,1
Middle Age,Self-Employed,700,10501.916666666666,0.2110246795282898,1
Middle Adult,Employed,749,5483.666666666666,0.06831309241706161,1
Young Adult,Self-Employed,403,772.833333333333,0.22607984684720617,0
Middle Age,Employed,588,4097.333333333333,0.3985895117540687,0
Middle Age,Employed,767,9216.833333333334,0.006769584678704563,1
Middle Age,Unemployed,304,-1994.5833333333333,0.8643769463375006,0
Middle Age,Unemployed,843,2653.666666666667,0.14717194570135747,1
Early Retirement,Employed,380,2119.4166666666665,0.4830765384254774,0
Middle Age,Self-Employed,806,4718.916666666667,0.03940720343936304,1
Young Adult,Unemployed,460,763.5,0.10782122905027933,0
Early Retirement,Employed,579,1009.166666666667,0.2790792026812489,0
Middle Age,Self-Employed,758,3814.5,0.29816115539420723,1
Middle Adult,Unemployed,705,2062.5,0.19420970266040688,1
Early Retirement,Unemployed,324,2885.083333333333,0.26349880905461215,0
Middle Adult,Self-Employed,812,9262.75,0.11809323639379186,1
Middle Adult,Self-Employed,845,6650.083333333334,0.25283249454718276,1
Middle Adult,Self-Employed,828,5652.5,0.28865226650441134,1
Middle Age,Employed,779,2437.5,0.2831163904497712,1
Middle Age,Employed,760,8906.333333333334,0.231987675778164,1
Middle Adult,Self-Employed,763,8103.166666666666,0.02846942962659007,1
Middle Adult,Self-Employed,822,5355.75,0.18245244366403277,1
Middle Adult,Employed,552,964.8333333333335,0.20329639421724702,0
Middle Adult,Employed,829,4375.166666666667,0.04778139232270657,1
Middle Age,Employed,724,8450.333333333334,0.20879305516662,1
Middle Age,Employed,750,6455.75,0.12401794075607472,1
Middle Age,Employed,301,430.0,0.5373021036651485,0
Middle Age,Unemployed,724,6483.0,0.16021316980581107,1
Middle Adult,Employed,472,827.1666666666665,0.3294536817102138,1
Middle Age,Employed,797,4402.25,0.23845070615096456,1
Middle Age,Employed,799,6212.166666666666,0.20091109619257697,1
Middle Age,Employed,770,2246.916666666667,0.11090127120661472,0
Middle Adult,Employed,835,5933.75,0.0813364593165464,1
Young Adult,Employed,357,4407.5,0.3188426055353648,0
Middle Adult,Self-Employed,752,1787.166666666667,0.37101769277091157,0
Middle Adult,Self-Employed,760,-322.58333333333303,0.5310697058545352,1
Middle Age,Employed,778,7781.5,0.07859616270602048,1
Middle Age,Unemployed,830,4213.166666666666,0.25601511418992756,1
Early Retirement,Employed,485,1706.333333333333,0.09201906862109223,0
Middle Adult,Employed,762,10284.0,0.10362637362637363,1
Middle Age,Self-Employed,371,2603.0,0.4273860958366064,0
Middle Adult,Employed,375,1352.75,0.26140183633535696,0
Middle Age,Employed,780,-669.833333333333,0.3468496938573968,1
Middle Age,Employed,846,1626.5,0.0204827561249231,0
Middle Adult,Employed,782,2053.083333333333,0.20376753359261238,0
Middle Adult,Employed,721,4700.666666666667,0.03293227201619582,1
Young Adult,Self-Employed,460,2325.583333333333,0.12330690594017021,0
Middle Adult,Self-Employed,765,2501.333333333333,0.1087435525063849,1
Middle Adult,Self-Employed,792,9950.75,0.039722963926971375,1
Middle Adult,Self-Employed,815,6125.666666666666,0.24116740719506952,1
Middle Adult,Employed,817,4019.5,0.35421544193540266,1
Middle Age,Self-Employed,834,3525.5,0.13408485197723835,1
Early Retirement,Employed,435,2979.25,0.5675463508115721,0
Middle Age,Employed,713,2202.166666666667,0.06254926784989132,1
Middle Age,Self-Employed,505,4044.083333333333,0.05229726534793916,0
Middle Adult,Employed,728,6258.333333333334,0.040964268430392,1
Middle Adult,Unemployed,811,4550.0,0.11429118310767247,1
Middle Adult,Unemployed,744,4379.166666666667,0.3256138210496503,0
Middle Age,Self-Employed,334,1684.6666666666665,0.1379420634195376,0
Middle Age,Employed,796,6884.666666666667,0.058296012402032554,1
Middle Age,Self-Employed,514,-2712.75,1.249755433626813,0
Middle Adult,Self-Employed,588,1851.333333333333,0.17676390773405698,0
Middle Age,Self-Employed,722,3012.0,0.3461245801847187,0
Middle Age,Employed,842,1294.583333333333,0.511131415719281,1
Middle Age,Employed,709,7261.666666666666,0.09208093672966311,1
Middle Age,Unemployed,720,214.33333333333303,0.4688284364388011,1
Early Retirement,Employed,431,3382.416666666667,0.0589170430972645,1
Middle Adult,Unemployed,453,407.3333333333335,0.3140585628638457,0
Middle Adult,Employed,403,2137.5833333333335,0.48115885014190574,0
Middle Adult,Employed,722,5836.916666666666,0.11172712301364902,1
Middle Age,Employed,780,6483.166666666666,0.22531616576411498,1
Middle Adult,Employed,792,2172.333333333333,0.49370528343423226,0
Middle Adult,Employed,757,3336.833333333333,0.05109705701043403,1
Middle Age,Unemployed,567,3344.333333333333,0.44852389291968975,0
Middle Age,Employed,309,-2497.0,1.2019470793809286,0
Middle Age,Employed,715,7173.583333333334,0.10133595324670062,1
Middle Adult,Employed,771,4112.833333333333,0.3697520620216481,1
Middle Age,Unemployed,756,5252.333333333334,0.17925531914893617,1
Middle Age,Self-Employed,848,5301.25,0.3889406019399139,1
Middle Age,Employed,841,2987.333333333333,0.3571554770318021,1
Middle Adult,Employed,737,6395.166666666666,0.24349971219472083,1
Early Retirement,Employed,505,1803.5,0.9514366123437398,0
Middle Adult,Employed,768,994.916666666667,0.3956072390751762,0
Middle Age,Employed,485,-788.333333333333,0.19665121483375958,0
Middle Adult,Self-Employed,789,2777.083333333333,0.2016157082748948,1
Early Retirement,Self-Employed,537,1270.5833333333335,0.048280872805681205,1
Early Retirement,Employed,326,418.0,0.5606577296958294,0
Middle Age,Unemployed,750,1592.25,0.2965362088359645,0
Middle Adult,Employed,803,5699.416666666666,0.13650850023832445,1
Middle Adult,Employed,725,1770.833333333333,0.043248914405618864,0
Middle Adult,Unemployed,848,8034.25,0.08285331231346552,0
Middle Adult,Employed,817,4515.916666666666,0.10242575213023136,1
Middle Adult,Employed,702,7882.416666666666,0.0577395101781663,1
Middle Age,Unemployed,491,2984.166666666667,0.3657664103022715,0
Middle Age,Unemployed,761,6405.833333333334,0.29180560762415897,0
Middle Age,Unemployed,721,5568.833333333333,0.2887086789649622,1
Middle Adult,Employed,788,5297.5,0.09659878643835863,1
Young Adult,Unemployed,379,521.0833333333335,0.5911760533408994,0
Middle Adult,Employed,814,3024.666666666667,0.1789962741841361,1
Young Adult,Unemployed,394,953.416666666667,0.10557765791832434,0
Middle Age,Self-Employed,782,6434.833333333334,0.20182511780985862,1
Middle Adult,Unemployed,837,4955.5,0.14908335306031195,1
Middle Adult,Self-Employed,815,4326.583333333333,0.230152379330893,1
Middle Adult,Employed,753,938.75,0.3285635989275504,1
Middle Adult,Employed,743,4140.916666666667,0.23386868151508056,1
Middle Adult,Employed,406,-1034.6666666666667,1.0899812094294499,0
Middle Age,Self-Employed,780,1363.666666666667,0.3508326487939661,1
Middle Age,Unemployed,723,5256.25,0.17395351421942512,0
Middle Adult,Self-Employed,770,4688.5,0.2764847618291101,1
Middle Adult,Employed,710,6419.916666666666,0.2935396215820557,1
Middle Adult,Self-Employed,805,6906.25,0.2519442174360056,1
Early Retirement,Unemployed,308,1310.8333333333335,0.1989503461624358,0
Middle Age,Employed,382,1803.916666666667,0.5161053276178812,0
Middle Age,Self-Employed,782,9224.333333333334,0.022563256649680404,1
Middle Adult,Self-Employed,832,2621.0,0.43976449275362317,1
Middle Adult,Employed,806,9873.166666666666,0.15296388159149948,1
Early Retirement,Self-Employed,319,816.0,0.23298884514435694,1
Middle Adult,Self-Employed,701,5914.333333333334,0.1935258890046124,0
Middle Adult,Employed,760,1842.333333333333,0.003654574986464537,0
Young Adult,Self-Employed,313,2311.5,0.18113337526582202,1
Middle Adult,Self-Employed,839,5053.0,0.25662478885135137,1
Middle Age,Self-Employed,826,1800.166666666667,0.3946403786611623,1
Middle Age,Employed,715,6429.833333333334,0.009519499367967666,1
Middle Adult,Employed,726,3240.583333333333,0.20969402685800376,1
Early Retirement,Employed,560,210.58333333333348,0.4901680195405986,0
Middle Age,Self-Employed,807,8330.833333333334,0.2174650502597797,1
Middle Age,Self-Employed,821,10706.5,0.03702240367590032,1
Middle Adult,Self-Employed,786,2190.916666666667,0.2607893970692213,1
Middle Age,Employed,357,-1642.0,0.3457816610296881,0
Middle Adult,Employed,585,-614.75,0.5427468284611142,0
Middle Adult,Self-Employed,812,7929.416666666666,0.047946032837457374,1
Middle Adult,Self-Employed,764,2282.0,0.3349510075799593,1
Middle Age,Employed,785,7819.5,0.09614030549927433,0
Middle Adult,Self-Employed,780,8581.0,0.001916787303629832,1
Middle Adult,Employed,744,6682.166666666666,0.0019475482348281041,1
Middle Adult,Self-Employed,803,7251.916666666666,0.17906640241937144,1
Middle Age,Self-Employed,502,2351.8333333333335,0.255247324668167,0
Middle Adult,Employed,801,3353.5,0.10816097482764149,1
Middle Age,Self-Employed,718,6916.166666666666,0.047679518036708356,1
Middle Age,Employed,563,931.083333333333,0.4437233482271793,0
Middle Age,Employed,724,5120.583333333333,0.15061494560815442,1
Middle Adult,Employed,739,1855.5,0.39008433829904626,1
Middle Adult,Employed,703,4630.25,0.1629936639512172,1
Middle Age,Self-Employed,753,2304.75,0.08668009030447252,1
Young Adult,Self-Employed,516,1029.9166666666665,0.14586203351495836,0
Middle Adult,Employed,760,6752.75,0.06426421540714228,1
Middle Adult,Self-Employed,768,6249.0,0.16848569034704766,1
Early Retirement,Employed,466,391.33333333333303,0.46344952318316346,0
Middle Adult,Employed,757,4963.0,0.17488646173478964,1
Middle Age,Unemployed,820,517.166666666667,0.35466440233123625,1
Middle Adult,Unemployed,520,1909.5,0.32963834935583025,0
Middle Age,Unemployed,791,5435.916666666667,0.005472436339057077,1
Middle Age,Employed,726,5902.5,0.21479129986305998,1
Middle Age,Employed,847,-35.33333333333303,0.2896966384257994,1
Middle Age,Employed,563,-1835.4166666666665,0.5033710523203091,0
Middle Adult,Employed,426,2193.75,0.1532790719431191,0
Early Retirement,Employed,590,-1048.25,0.5555334460915995,0
Early Retirement,Self-Employed,435,3715.916666666667,0.005518650996423097,1
Middle Age,Self-Employed,752,4440.5,0.11550958159273257,1
Middle Adult,Self-Employed,711,9723.0,0.040251760613577395,1
Middle Adult,Unemployed,788,-696.583333333333,0.2504138329909655,1
